_id,gouvernorat,delegation,superficie,salle_de_bains,chambres,prix,description
8677ca508d0e1c8a3cd2eb667ccb5cbe3f011fafeceee3926093ef1eca58c351,Tunis,Cit Olympique,82,1,2,185000,un appartement s+2 au 4éme étage dans une résidence gardée\nsituée à :\nCité Olympique\ncomposée de :\n✅ salon\n✅2 chambres à coucher\n✅ Cuisine agencée\n✅ salle de bain\nprix de vente : 185.000 MD\n✅ superficie : 82m²\n\nNumero :
383877193c276a1447368b8f7419e7904db82d6b327be5ccf1f18c1deb3debac,Tunis,Tunis,3,9,9,123,Occasion unique en plein centre ville \nImmeuble a vendre \nSe compose de 9 appartements \nUn très bon rapport mensuel \nPour plus d'informations n'hésitez pas de contacter \n
b33151f65032df43749ab06222c92a2297ea2a1b6b92b6c76c020d28ca180582,Tunis,Ain Zaghouan Sud,72,1,1,207000,
7b44b3c5457adb9a6681e6b463d2765bb65bd52aea8c8acd164e8e412941099b,Tunis,Montplaisir,1,1,1,1,A vendre studio deux pièces cuisine S.E a Montplaisir près de toutes commodités \nJe ne réponds pas sur le whatsup Tel :
ce9c97530528e7eeef3eede244ec3a571538e2569be0eac455777eb2d77e6b50,Tunis,Jardins De Carthage,152,1,4,550000,FB.6193\nContacter notre conseillère en immobilier au
987e8f0a096fe10059bebf5e090038b5bf937345fb3c632327a311e62daebf9c,Tunis,La Marsa,3,3,145,550000,"RÉF: SVF 743\nSoukra Négoce vous propose à la vente un magnifique appartement S+3 haut standing d'une superficie de 145 m2 situé au 1er étage d'une petite résidence calme et sécurisée à la Marsa.\nL' appartement se compose d' un salon spacieux qui donne sur un balcon, une salle à manger, une cuisine bien équipée avec séchoir, une salle d'eau invités.\nLa partie nuit comprend une suite parentale avec dressing salle de douche et un balcon, deux chambres à coucher avec dressings et balcons et une salle de bain commune;\n** L'appartement dispose aussi de: chauffage central, climatisation en split,  une place de parking ou sous-sol\n** Prix de vente : 550 MD\n𝙋𝙤𝙪𝙧 𝙥𝙡𝙪𝙨 𝙙𝙚 𝙧𝙚𝙣𝙨𝙚𝙞𝙜𝙣𝙚𝙢𝙚𝙣𝙩𝙨 𝙘𝙤𝙣𝙩𝙖𝙘𝙩𝙚𝙯-𝙣𝙤𝙪𝙨 : \n"
70604f2ed66002c0708f34eeffae25f4c3d99abd289903dc8b40426274678e81,Tunis,Centre Ville Lafayette,95,1,2,240000,"Un appart  au 4 éme étage situé dans une résidence avec ascenseur à Lafayette, Tunis. A L'entrée, On a un salon avec balcon, une cuisine équipée avec séchoir, 2 chambres et une salle de bain. Pour plus de renseignements contacter l’agent sur le"
7ce19943401a25c72dd5c8c47aeb855dbe548169abfc6d3470c05ac57a3c14e4,Tunis,Sidi Hassine,400,0,0,500000,
6cdeb6c724b638b148f9b81e94c67b00a15b41396640f3febee2714b3a1fe1b0,Tunis,Le Bardo,74,1,2,220000,"L'agence Immobilière la Méditerranée Bardo propose à la vente un appartement s2 au Bardo . Il est situé dans un quartier gardée. Cet appartement se compose d'un salon avec balcon ,deux chambres à coucher , elles se partagent une salle de bain commun, une cuisine agencée ,abris de voiture est disponible .\n"
2565f9c4d46c5c204f3b78ca524fc6c7395f4e2a0bdcb04339223927e298747a,Tunis,L Aouina,111,1,2,275000,FB.6500\nContacter notre agent en immobilière au
95c09d0b5849f124956af813ba8a871ba1ecb334627211a407b0c550a911a413,Tunis,L Aouina,56,1,1,178000,FB.6916\nContacter notre conseillère en immobilière au
d09cec7c5442d9cb90ed1ca4f396e6c8b0aec32264a7c43cdd2ec1cb299e4056,Tunis,Jardins De Carthage,163,2,3,825000,
de41ebd7a47e630ac3862eaa8abb9ad384679843543bd5fe9d84be6ecee190c4,Tunis,Sidi El Bchir,100,1,3,160000,
ee08378d1ef956422a8554678ce2070cc9fdfbe0c2db9f21ebbfdffd574ddca1,Tunis,Ain Zaghouen,100,1,2,220000,
1684f289e770b0835922226c191b6b507e8e6f9f804a09669ac46e237e5b7bb3,Tunis,L Aouina,163,2,3,0,"Un spacieux appartement S3, 162m2 au 3ème étage avec double ascenseurs. \nIl se compose d'un salon avec balcon,  suite parentale,  deux chambres avec dressing,  cuisine équipée et agencé avec séchoir, salle d'eau. \nChauffage central \n4 climatiseurs \nPlace de parking sous-sol\nPour plus d’info contacter : \n"
bd4a1ffe86accad531d00351cea7f138640de6134603216334d342e91ac5f9cb,Tunis,Tunis,145,1,5,253000,"A vendre joli appartement S6 au centre ville Rue Hbib Bourguiba \nDe superficie 145 m2\nTF\nSe compose d'un salon, six chambres,une kitchenette,une salle d'eau.\npour plus d'information contactez nous à"
d07d9fb9c221b05b27d9748d10e503539a629fe41933c7f12b358e2219d78d86,Tunis,Hraria,144,1,3,205000,
1609655af51ca714d2023e8263b4725929cbce7ada8f00dd35ff31f5642e683c,Tunis,Ain Zaghouen,123,2,2,340000,
57edfce46101ed933eef56ad8ce78f8fe0b9ef11cc0cb4124b16db3c9f392dd8,Tunis,El Manar 2,100,1,2,290000,"A vendre magnifique appartement S2 RDC à Manar 2\nDe superficie 100 m2\nTF\nSe compose d'un salon avec balcon,une chambre à coucher avec dressing,une chambre d'enfant avec dressing,une cuisine avec séchoir,une salle d'eau,une salle de bain,abri pour voiture,chauffage centrale.\npour plus d'information contactez nous à"
b1030d63da78906bf5a6de32407bc08267e135d2c49a053b8f29cc24a56ae3e2,Tunis,Le Bardo,80,1,2,245000,
71eede2ef643074c5640f0f6fcb6416c815b910b3049912ff7a2a2a0b2ddaf80,Tunis,Ain Zaghouan Nord,39,1,1,195000,
6d57d5f3d8251630ffa861b38840cdefca25d9722cee38c6f9bc056bd5569279,Tunis,L Aouina,107,1,2,255000,A vendre un appartement s2 aux jardins de l’aouina \nSuperficie : 107m2 \nPrix : 255md \nPour plus d’info contacter : \n
646f66e0a6b4b40a16c10b5430eabec6676ccba37b31beba65c9038d061a90dc,Tunis,Ain Zaghouen,2,200,4,360000,FB.1650\nContacter notre Conseillère en immobilier au
e2c7ee0842498b8b18d7505c94f66df640de7f3dd3a0e1538ae6e637e5cf7398,Tunis,Lac 2,194,0,3,849000,
aac2db87afb40c2d23d050b7bb1de7bdba335ea8471cc826e5e53ff9107c7ec2,Tunis,Ezzouhour,1,3,,100000,"A vendre un appartement S+2 (au 3ème étage) situé à Ezzouhour 3, à proximité de toutes commodités (Mg maxi, Magasin Aziza, Marché hebdomadaire...). \nL'appartement est propre et très bien entretenu. \nIl est muni de deux balcons et équipé d'une installation de gaz de ville et d'un chauffe-eau.\n- Salle de bain avec baignoire\n- Fenêtres en aluminium et à vitrage teinté\n- Placard installé dans l'une des chambres à coucher\n- Cuisine ouvrant sur un balcon/séchoir\nPrix : 100 000 DT (Légèrement négociable)\nTéléphone :"
7905cfe17a98175717714612a493520707821fc2be899d227707cd4ccf27461a,Tunis,La Goulette,120,2,4,390000,
39b1ad1e51cefdb7717d9e20483009a73a1d4dcb805200818a5d02b353d96b69,Tunis,L Aouina,64,1,1,267000,
0d68271512a88bf2a08fb059105a110e3851880c01b4af7bbf44227d203b927c,Tunis,El Manar 2,3,1,,230000,"A vendre à Manar 2 un bel appartement s + 2 situé au 2ème étage à la cité El Moez près de la pâtisserie Pyramide. L'appartement est aéré et bien orienté, bénéficie d'une vue dégagée dans une résidence très calme à proximité de toutes les commodités. Contact:"
56f26517e977f1917d001dfa4c9eea57a59035d7f85eec15c709f1591d38ea8f,Tunis,Tunis,130,1,4,420000,"Un appart au 1er étage situé dans un immeuble au coeur du centre ville de Lafayette, Tunis. A L'entrée, On a un hall, un salon avec balcons, une cuisine équipée avec séchoir, 3 chambres et une salle de bain. Pour tous les renseignements, Contacter l'agent sur le"
8b67403a331760bbb280b03facda7c1d52940d3ebbf6caeef397b606e5ce55b9,Tunis,El Manar 1,2,3,138,300000,"A vendre un appartement s3 dans une résidence gardée aux 1ere étage avec ascenseur.\n\nSalon avec balcon, 3 chambres à coucher, cuisine avec séchoir, salle de bain ,sale d'eau invité\nSuperficie 138 m2 net\nPrès de 3 clinique\nLes campus\nBonne orientation\nChauffage central\nTitre bleu\nPrix négociable. Pour plus d'information contactez"
f8bf4d38ef592b6d2539d0ea45fafa8d891bbf888c52ed1b713ec99985af69d5,Tunis,Ain Zaghouan Nord,75,1,1,250000,
905e89918c1f6c3121ea40fc34f0a00ce3ad1792f3559f36427d8257ff456bae,Tunis,Tunis,87,1,3,240000,"Un appart au 2 éme étage situé dans une résidence sans ascenseur à Lafayette. A L'entrée, On a un salon avec balcon, une cuisine, 3 chambres et une salle de bain. Pour tous les renseignements, contacter l'agent sur le"
1b758fe6f2f906e1d7a47b47acacea7fec1f08159c6570cd56cef09e6c9ccef7,Tunis,Gammarth,90,1,2,195,"Un étage de villa S+2 au deuxième étage d’une superficie de 90m2 à Gammarth village . \nL’étage se compose comme suit : \n- Un salon  ,\n- Une cuisine équipée et aménagée avec séchoir \n- Deux chambres à coucher \n- une salle de douche \nCaractéristiques : \nChauffage central pré installé \nClimatisation en split-systeme \n\n👉T"
4761742df2ed8144d472b3f97993a9bcf1010c49a27407fdb3ac29e0430b7571,Tunis,Cit El Khadra,1,2,,,شقة للبيع طابق الثالث قريبة من محطة الميترو حي الخضراء الوجه المقابل لمصحة ابن زهر،قاعة  جلوس ،غرفتين حمام وبلكون128مليون وقابل للنقاش .فرصة لمن يريد الاستثمار بدخل سنوي لا يقل عن 8000دينار\nللاتصال:
50994e12dbc8068639f1f6a9ddf9b15072de6cafe819335f9d6c1be3078d1066,Tunis,El Manar 1,120,2,3,325000,"A vendre appartement S3 à Manar 1 à usage Bureautique\nSe compose d'une salle d'attente, trois chambres dont deux avec balcon, une cuisine, deux salles de bain, chauffage centrale.\npour plus d'information contactez nous à"
895da2f38da2db32e488123f55a7cfa6f9e99409ab2c2ac21783824785062816,Tunis,L Aouina,118,2,2,285000,A vendre S+2 et S+3 l'Aouina Cité les palmerais Direct promoteur\nS+2 d’une surface 118.66 m²\nS+3 - La surface varie entre 155 m² et 182 m²\nPour plus d'informations :\nMobile ou WhatsApp :
bed3339fd2ed10844974c3ef933fca23c00841427064d14a0f3ebdc2e61f0739,Tunis,Cit Olympique,100,2,4,245,
e6884cad8b4f67b41835d95ec95dd16f22e4449b0c1c0485b6da2a1acd6ef925,Tunis,L Aouina,68,2,1,237999,"Profitez d’une remise CHOC EXCEPTIONNELLE sur tout les appartements S+1 et S+2 aux prix exceptionnels et imbattables à résidence « Les Palmerais » à l'Aouina Cité les palmerais.\nS+1 la surface entre 68m² et 80m²\nS+2 la surface entre 101m² et 136m²\n\nPour les visiter, notre agent commercial sera à votre disposition de lundi à samedi du 8h jusqu’à 16h.\nVous pouvez le contacter sur le"
80102a44133dfc1f69ee6633bf05f9680e24caadb621ce89fb7579a421b65ea4,Tunis,Le Bardo,120,1,1,300000,
f034b143c7ec3db549351d66e1cce45a6e154bf86bd1609f4cf3040acb9210b4,Tunis,Centre Ville Lafayette,2,,,130000,
7072075f3c5bab2cbbbb9e930ad52a8adfb69778dc662863f49d62821878bdd6,Tunis,L Aouina,168,0,3,350000,
f3fde03e03af866c364380dee0430bf6329208ca2f5d30dbf530793ab554ed9b,Tunis,Agba,60,1,1,15000,a vendre un appartement s+1 à el agba cité mechtel à un prix choc 15000 dt pour des raisons de migration en France. contacter moi
75daaa443f8ac28e53df8b3085c111999e7ee5de31f9a77092c1c717507cea55,Tunis,Jardins De Carthage,121,1,2,470000,
60df06cbb0bff906347769fcc2d93210ae74ac3dbcddf35392b8e0c86f1e2cc2,Tunis,Le Bardo,85,01,03,120,
37f0812fa231999eb2d7098d306c3315e7fb9173db42380c3f8d18133580d3e2,Tunis,El Manar 1,200,1,4,400000,
7943aa32fd584c535a9155ab341252e15b6af56c735a0204b0acc3fe48ed29df,Tunis,Jardins De Carthage,140,2,2,1,"A vendre un appartement s+2 tres haut standing \n\n• Ilot Central 1m80.\n• Electromenager Bosch Serie 6 Noir:\n- Hotte encastrée \n- Lave vaisselle\n- Plaque de Gaz\n- Micro-onde\n- Four\n• Illumination LED Ilot- Crédence - Verrière.\n• Grès Laminé Italien Infinity (VEN).\n• Hauteur d'ouverture des caissons 2,4 metre (Double Hauteur).\n• Egouttoir encastré en marbre.\n• Plaque de gaz encastrée dans le plan de travail.\n• Mitigeur Ramon Soler en Laiton finition cuivre.\n\nL'appartement témoin disponible \nPrix de l’appartement s+2 à partir 670 000 MD\npour plus d'info contacter : \n"
5fd946a8fedd8044a5eee8f2aa217a5a359e4d9a2bc46e5c1574745cb7690441,Tunis,El Menzah 9,120,1,3,350000,"A vendre magnifique appartement S3 RDC à Menzah 9 Retapé à Neuf\nTF \nSe compose d'un salon avec balcon,une chambre à coucher, deux chambres d'enfants avec dressing,une cuisine avec séchoir,une salle d'eau,une salle de bain,chauffage centrale, alarme, pkg.\npour plus d'information contactez nous à"
9ed132ca27e6f31e5da973299aea4e938385c90ecab3e91c130a21858996f66c,Tunis,Cit Olympique,70,1,3,215000,À vendre s+2 cité olympique Tunis en face foire charguia\n1er étage \n2 clilatiseurs\nPlace de parking \nSyndic\nProche de toutes commodités\nTéléphone :
c635a77cba9b13e1cb348cc5b660b56ec9a70ae06fef4130ef438f633c4f5e26,Tunis,L Aouina,200,2,3,360000,"A VENDRE UN JOLIE S3 AVEC UN JARDIN PRIVATIF . L APPARTEME T OFFRE UN SALON QUI OUVRE SUR UN JARDIN , LA PARTIE NUIT ABRITE 3 CHAMBRES A COUCHER QUI SE PARTAGENT UNE SALLE DE BAIN . UNE SALLE D EAU POUR LES INVITÉS EST DISPONIBLE.\nLA CUISINE EST AMENAGEE PAR DES ESPACES DE RANGEMENT.\nPOUR PRISE DE RENDEZ VOUS VEUILLEZ NOUS CONTACTER SUR LE"
14986eb4f77ae172b07224a6cc31520bd94ea8145632ce7ddc59d3403f44612f,Tunis,Jardins De Carthage,98,2,2,330000,À La Vente   🔑 : \nUn Appartement S+1 aux Jardins de Carthage \n⚜Emplacement : Jardins de Carthage \n⚜Superficie : 98m² \n⚜Etage : 1éme étage avec ascenseur \n⚜Typologie : S+1\n⚜Usage: Habitation\nComposition:\n✔ Grand salon donnant sur un balcon \n✔ Cuisine équipée agencé avec un séchoir \n✔ 1  Grande suite parentale  avec Dressing et une de salle bain\n✔ Salle d’eau \n-Chauffage central 🔥\n-Climatisation en split dans toute les pièces ❄\n💰Prix:     340.000  TND \nNous restons à votre disposition pour toute information complémentaire.\nNous sommes joignables par:\n📞Téléphone:
a8accf91d58f5c964e42fef6a19e52a257f719a4215221179ef90250f83a9a91,Tunis,L Aouina,70,1,2,235000,"À La Vente   🔑 : \nUn Appartement S+1 côté Clinique La Soukra\n⚜Emplacement : La Nouvelle Soukra\n⚜Superficie : 70m² \n⚜Etage : 4éme étage avec ascenseur \n⚜Typologie : S+1\n⚜Usage: Habitation\nComposition:\n✔ Grand salon donnant sur une grande terrasse \n✔ Cuisine équipée \n✔ 1 Chambre à coucher  avec Dressing donnant sur la terrasse \n✔ Salle de bain \nNB :Cet appartement ce situe dans un quartier résidentiel calme à 100 mètre de Monoprix  et prés de toutes commodité ( épicerie , pressing , café , restos ,  )  .\n-Chauffage central 🔥\n-Climatisation en split dans toute les pièces ❄\n-Place de  Parking Sous-Sol 🚗\n💰Prix:     235.000  TND \nNous restons à votre disposition pour toute information complémentaire.\nNous sommes joignables par:\n📞Téléphone:"
3a106d716a82b3a60b33d76275d07993604d8a8eb12f1400bf7c135e8ee02801,Tunis,Centre Urbain Nord,175,2,3,590000,
cd05d10fa8e1fa519bdbbd6aeee603f9a65bdd7946b0477f9901361b9ba78f39,Tunis,El Menzah 9,110,1,3,250000,"A vendre appartement S3 à Menzah 9\nDe superficie 110 m2\nSe compose d'un salon,une chambre à coucher,deux chambres d'enfants, une cuisine avec séchoir,une salle d'eau,une salle de bain.\npour plus d'information contactez nous à"
b2f840a338ed2f25de1ad15018a5407ed3b325d9eb8ee9af7a603b9f26d4dbf7,Tunis,L Aouina,51,1,1,181230,FB.6940\nContacter notre conseillère en immobilière au
658dafaace010d6dfe04f4e95a0e4ae08eb27cf1e4fff536185438156f050335,Tunis,Sidi El Bchir,95,1,2,155000,a vendre un  jolie appartement s+2  au plein centre ville sidi bechir Tunis  cuisine avec séchoir avec un douche  grande sallon avec balcon 2 chambre avec placard tel
659f0bf99a3fde36f24193d53ce0c06d9bf83e057c1255a4a9d772161973eebd,Tunis,Bellevue,300,2,5,0,À Bellevue Tunis à vendre Appartement duplex Bonne situation 5mn du centre ville près de toutes commodités vue panoramique golf de Tunis à contacter
0bdd03e7921d4b07f33462a7720714a312268fb3d1616e07ee0e1ff9533cf3e2,Tunis,Le Bardo,99,0,3,187000,
faf88700cfa9feef798c2308c788019f5b1d8f1361bccf54c9eb8c2a3e935e7a,Tunis,Tunis,95,1,2,180000,"A vendre magnifique appartement S2 au centre ville à rue de la liberté\nDe superficie 95 m2\nSe compose d'un salon avec balcon qui donne au rue de la liberté, une chambre à coucher avec balcon,une chambre d'enfant avec balcon,un petit bureau,une cuisine avec séchoir,une salle de bain.\npour plus d'information contactez nous à"
fc1d4a1e5dcb98d19f373ad69f1bf6fa3ca32b4daf671d3017eaa8c2e6e99ff3,Tunis,L Aouina,49,1,1,174335,FB.6939\nContacter notre conseillère en immobilière au
a8bc3a05c2efd5bcb150f4d416912d87710a0565ed79eadd001e7fa24cc9186a,Tunis,Le Bardo,80,2,3,90000,"A vendre à ksar Said 2 Bardo,appartement s+2,salle d'eau,wc, cuisine ,balcon,gaz de ville,au premier étage louer à 550dt.\nVeuillez contacter propriétaire \nTel:"
a06382111e4663b2f09547c553abfd6bd1dc8da3a1ca48cc42d6039f40140472,Tunis,Centre Urbain Nord,146,2,3,597400,"#ZUV67\n\n🏡💯 Ne #manquez pas cette opportunité \n\nMine D’or immobilière vous propose à la vente un appartement Haut Standing  en S+3 d'une superficie totale 146 m² situé dans une résidence gardée ,sécurisé au coeur de Centre Urbain Nord.\n l’appartement est composé d’;\n\n✅ Un salon lumineux, spacieux avec balcon \n✅ Cuisine équipée aménagée avec séchoir  \n✅ Une salle d’eau pour les invités\n✅ Trois chambres à coucher avec dressing \n✅ Salle d’eau avec baignoire\n\n 🔎Caractéristiques du bien  ;\n\n✅ Climatisation en split \n✅ Chauffage central \n✅ Une place de parking disponible \n\n   **TITRE INDIVIDUEL DISPONIBLE \n\n  💰PRIX DE VENTE  : 597 400  DT. \n\n  📱Contactez-nous sur le"
f9685c5cf3d3665401fc22925ed71026be99edcbe76a6f3d9da721fb020ce696,Tunis,L Aouina,120,2,3,300000,Votre agence ALFACASA vous propose à vendre un appartement s+3  à Taieb Mhiri L'Aouina .\n– Etage : 1ér étage .\n– Superficie: 120m².\n– Prix de vente: 300.000DT.\n•L appartement est composé de :\n– Un Salon spacieux et lumineux .\n– Trois chambres à coucher dont une avec placard .\n– Une cuisine équipée .\n– Une salle de bain et salle de douche .\nContactez-nous par message direct ou :\nTéléphone / WhatsApp :
